variable,PPL,Practice_Name,Enrollees
Dev.Disab,202103,SUNSHINE PEDIATRICS,1
Dev.Disab,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,2
Dev.Disab,202103,WESTSIDE MEDICAL CARE,0
Dev.Disab,202104,BIRTH AND WOMEN'S CARE,0
Dev.Disab,202104,CALVARY PEDIATRICS,3
Dev.Disab,202104,CAPE FEAR VALLEY PEDIATRICS,6
Dev.Disab,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
Dev.Disab,202104,CAROLINA PEDIATRIC GROUP,1
Dev.Disab,202104,CAROLINA URGENT AND FAMILY CARE,1
Dev.Disab,202104,CFVMC DIVISION OF DUKE OB/GYN,0
Dev.Disab,202104,CROSS CREEK PEDIATRICS,5
Dev.Disab,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Dev.Disab,202104,"ERNESTO J.F. GRAHAM, MD",0
Dev.Disab,202104,FAYETTEVILLE CHILDREN'S CLINIC,0
Dev.Disab,202104,HEALTH PAVILION NORTH,1
Dev.Disab,202104,HOKE PRIMARY CARE,2
Dev.Disab,202104,HOPE MILLS FAMILY CARE,3
Dev.Disab,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
Dev.Disab,202104,JONES CENTER FOR WOMEN'S HEALTH,0
Dev.Disab,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,1
Dev.Disab,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,1
Dev.Disab,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,1
Dev.Disab,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,3
Dev.Disab,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,1
Dev.Disab,202104,KIDZCARE PEDIATRICS AT YADKIN,0
Dev.Disab,202104,LEGACY PEDIATRICS,1
Dev.Disab,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,16
Dev.Disab,202104,RAINBOW PEDIATRICS OF HOPE MILLS,3
Dev.Disab,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
Dev.Disab,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
Dev.Disab,202104,SOUTHERN REGIONAL AHEC,3
Dev.Disab,202104,STEDMAN MEDICAL CARE,3
Dev.Disab,202104,SUNSHINE PEDIATRICS,3
Dev.Disab,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,2
Dev.Disab,202104,WESTSIDE MEDICAL CARE,1
Dev.Disab,202105,BIRTH AND WOMEN'S CARE,0
Dev.Disab,202105,CALVARY PEDIATRICS,4
Dev.Disab,202105,CAPE FEAR VALLEY PEDIATRICS,8
Dev.Disab,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
Dev.Disab,202105,CAROLINA PEDIATRIC GROUP,1
Dev.Disab,202105,CAROLINA URGENT AND FAMILY CARE,1
Dev.Disab,202105,CFVMC DIVISION OF DUKE OB/GYN,0
Dev.Disab,202105,CROSS CREEK PEDIATRICS,5
Dev.Disab,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Dev.Disab,202105,"ERNESTO J.F. GRAHAM, MD",0
Dev.Disab,202105,FAYETTEVILLE CHILDREN'S CLINIC,0
Dev.Disab,202105,HEALTH PAVILION NORTH,0
Dev.Disab,202105,HOKE PRIMARY CARE,2
Dev.Disab,202105,HOPE MILLS FAMILY CARE,3
Dev.Disab,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
Dev.Disab,202105,JONES CENTER FOR WOMEN'S HEALTH,0
Dev.Disab,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,1
Dev.Disab,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,1
Dev.Disab,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,1
Dev.Disab,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,3
Dev.Disab,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,1
Dev.Disab,202105,KIDZCARE PEDIATRICS AT YADKIN,0
Dev.Disab,202105,LEGACY PEDIATRICS,1
Dev.Disab,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,17
Dev.Disab,202105,RAINBOW PEDIATRICS OF HOPE MILLS,2
Dev.Disab,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
Dev.Disab,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
Dev.Disab,202105,SOUTHERN REGIONAL AHEC,3
Dev.Disab,202105,STEDMAN MEDICAL CARE,3
Dev.Disab,202105,SUNSHINE PEDIATRICS,3
Dev.Disab,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,2
Dev.Disab,202105,WESTSIDE MEDICAL CARE,1
Dev.Disab,202106,BIRTH AND WOMEN'S CARE,0
Dev.Disab,202106,CALVARY PEDIATRICS,4
Dev.Disab,202106,CAPE FEAR VALLEY PEDIATRICS,8
Dev.Disab,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
Dev.Disab,202106,CAROLINA PEDIATRIC GROUP,1
Dev.Disab,202106,CAROLINA URGENT AND FAMILY CARE,1
Dev.Disab,202106,CFVMC DIVISION OF DUKE OB/GYN,0
Dev.Disab,202106,CROSS CREEK PEDIATRICS,5
Dev.Disab,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Dev.Disab,202106,"ERNESTO J.F. GRAHAM, MD",0
Dev.Disab,202106,FAYETTEVILLE CHILDREN'S CLINIC,0
Dev.Disab,202106,HEALTH PAVILION NORTH,0
Dev.Disab,202106,HOKE PRIMARY CARE,2
Dev.Disab,202106,HOPE MILLS FAMILY CARE,3
Dev.Disab,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
Dev.Disab,202106,JONES CENTER FOR WOMEN'S HEALTH,0
Dev.Disab,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,1
Dev.Disab,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,2
Dev.Disab,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,1
Dev.Disab,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,3
Dev.Disab,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,1
Dev.Disab,202106,KIDZCARE PEDIATRICS AT YADKIN,1
Dev.Disab,202106,LEGACY PEDIATRICS,1
Dev.Disab,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,17
Dev.Disab,202106,RAINBOW PEDIATRICS OF HOPE MILLS,3
Dev.Disab,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
Dev.Disab,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
Dev.Disab,202106,SOUTHERN REGIONAL AHEC,3
Dev.Disab,202106,STEDMAN MEDICAL CARE,3
Dev.Disab,202106,SUNSHINE PEDIATRICS,2
Dev.Disab,202106,WADE FAMILY MEDICAL CENTER - DOWNTOWN,2
Dev.Disab,202106,WESTSIDE MEDICAL CARE,1
Asthma,202101,BIRTH AND WOMEN'S CARE,0
Asthma,202101,CALVARY PEDIATRICS,3
Asthma,202101,CAPE FEAR VALLEY PEDIATRICS,15
Asthma,202101,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,2
Asthma,202101,CAROLINA PEDIATRIC GROUP,0
Asthma,202101,CAROLINA URGENT AND FAMILY CARE,0
Asthma,202101,CFVMC DIVISION OF DUKE OB/GYN,1
Asthma,202101,CROSS CREEK PEDIATRICS,2
Asthma,202101,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202101,"ERNESTO J.F. GRAHAM, MD",2
Asthma,202101,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202101,HEALTH PAVILION NORTH,0
Asthma,202101,HOKE PRIMARY CARE,7
Asthma,202101,HOPE MILLS FAMILY CARE,1
Asthma,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
Asthma,202101,JONES CENTER FOR WOMEN'S HEALTH,0
Asthma,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,2
Asthma,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,4
Asthma,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,10
Asthma,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,8
Asthma,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,3
Asthma,202101,KIDZCARE PEDIATRICS AT YADKIN,1
Asthma,202101,LEGACY PEDIATRICS,3
Asthma,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,10
Asthma,202101,RAINBOW PEDIATRICS OF HOPE MILLS,3
Asthma,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,8
Asthma,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,2
Asthma,202101,SOUTHERN REGIONAL AHEC,10
Asthma,202101,STEDMAN MEDICAL CARE,2
Asthma,202101,SUNSHINE PEDIATRICS,2
Asthma,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,1
Asthma,202101,WESTSIDE MEDICAL CARE,1
Asthma,202102,BIRTH AND WOMEN'S CARE,0
Asthma,202102,CALVARY PEDIATRICS,3
Asthma,202102,CAPE FEAR VALLEY PEDIATRICS,14
Asthma,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,2
Asthma,202102,CAROLINA PEDIATRIC GROUP,0
Asthma,202102,CAROLINA URGENT AND FAMILY CARE,0
Asthma,202102,CFVMC DIVISION OF DUKE OB/GYN,1
Asthma,202102,CROSS CREEK PEDIATRICS,3
Asthma,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202102,"ERNESTO J.F. GRAHAM, MD",1
Asthma,202102,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202102,HEALTH PAVILION NORTH,0
Asthma,202102,HOKE PRIMARY CARE,7
Asthma,202102,HOPE MILLS FAMILY CARE,1
Asthma,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,1
Asthma,202102,JONES CENTER FOR WOMEN'S HEALTH,0
Asthma,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,1
Asthma,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,2
Asthma,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,9
Asthma,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,8
Asthma,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,3
Asthma,202102,KIDZCARE PEDIATRICS AT YADKIN,0
Asthma,202102,LEGACY PEDIATRICS,2
Asthma,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,10
Asthma,202102,RAINBOW PEDIATRICS OF HOPE MILLS,3
Asthma,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,8
Asthma,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,1
Asthma,202102,SOUTHERN REGIONAL AHEC,8
Asthma,202102,STEDMAN MEDICAL CARE,1
Asthma,202102,SUNSHINE PEDIATRICS,1
Asthma,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,0
Asthma,202102,WESTSIDE MEDICAL CARE,1
Asthma,202103,BIRTH AND WOMEN'S CARE,0
Asthma,202103,CALVARY PEDIATRICS,2
Asthma,202103,CAPE FEAR VALLEY PEDIATRICS,14
Asthma,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,2
Asthma,202103,CAROLINA PEDIATRIC GROUP,0
Asthma,202103,CAROLINA URGENT AND FAMILY CARE,1
Asthma,202103,CFVMC DIVISION OF DUKE OB/GYN,1
Asthma,202103,CROSS CREEK PEDIATRICS,3
Asthma,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202103,"ERNESTO J.F. GRAHAM, MD",1
Asthma,202103,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202103,HEALTH PAVILION NORTH,0
Asthma,202103,HOKE PRIMARY CARE,6
Asthma,202103,HOPE MILLS FAMILY CARE,1
Asthma,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,1
Asthma,202103,JONES CENTER FOR WOMEN'S HEALTH,1
Asthma,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,1
Asthma,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,3
Asthma,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,10
Asthma,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,9
Asthma,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,2
Asthma,202103,KIDZCARE PEDIATRICS AT YADKIN,0
Asthma,202103,LEGACY PEDIATRICS,2
Asthma,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,12
Asthma,202103,RAINBOW PEDIATRICS OF HOPE MILLS,2
Asthma,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,6
Asthma,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,1
Asthma,202103,SOUTHERN REGIONAL AHEC,8
Asthma,202103,STEDMAN MEDICAL CARE,2
Asthma,202103,SUNSHINE PEDIATRICS,1
Asthma,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,0
Asthma,202103,WESTSIDE MEDICAL CARE,1
Asthma,202104,BIRTH AND WOMEN'S CARE,0
Asthma,202104,CALVARY PEDIATRICS,2
Asthma,202104,CAPE FEAR VALLEY PEDIATRICS,12
Asthma,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,3
Asthma,202104,CAROLINA PEDIATRIC GROUP,0
Asthma,202104,CAROLINA URGENT AND FAMILY CARE,1
Asthma,202104,CFVMC DIVISION OF DUKE OB/GYN,1
Asthma,202104,CROSS CREEK PEDIATRICS,3
Asthma,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202104,"ERNESTO J.F. GRAHAM, MD",1
Asthma,202104,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202104,HEALTH PAVILION NORTH,0
Asthma,202104,HOKE PRIMARY CARE,7
Asthma,202104,HOPE MILLS FAMILY CARE,2
Asthma,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,2
Asthma,202104,JONES CENTER FOR WOMEN'S HEALTH,1
Asthma,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,3
Asthma,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,5
Asthma,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,10
Asthma,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,7
Asthma,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,3
Asthma,202104,KIDZCARE PEDIATRICS AT YADKIN,1
Asthma,202104,LEGACY PEDIATRICS,1
Asthma,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,11
Asthma,202104,RAINBOW PEDIATRICS OF HOPE MILLS,3
Asthma,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,6
Asthma,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,1
Asthma,202104,SOUTHERN REGIONAL AHEC,9
Asthma,202104,STEDMAN MEDICAL CARE,2
Asthma,202104,SUNSHINE PEDIATRICS,3
Asthma,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,0
Asthma,202104,WESTSIDE MEDICAL CARE,1
Asthma,202105,BIRTH AND WOMEN'S CARE,0
Asthma,202105,CALVARY PEDIATRICS,1
Asthma,202105,CAPE FEAR VALLEY PEDIATRICS,12
Asthma,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,3
Asthma,202105,CAROLINA PEDIATRIC GROUP,0
Asthma,202105,CAROLINA URGENT AND FAMILY CARE,1
Asthma,202105,CFVMC DIVISION OF DUKE OB/GYN,2
Asthma,202105,CROSS CREEK PEDIATRICS,3
Asthma,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202105,"ERNESTO J.F. GRAHAM, MD",1
Asthma,202105,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202105,HEALTH PAVILION NORTH,0
Asthma,202105,HOKE PRIMARY CARE,7
Asthma,202105,HOPE MILLS FAMILY CARE,2
Asthma,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,2
Asthma,202105,JONES CENTER FOR WOMEN'S HEALTH,1
Asthma,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,3
Asthma,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,5
Asthma,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,10
Asthma,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,7
Asthma,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,3
Asthma,202105,KIDZCARE PEDIATRICS AT YADKIN,1
Asthma,202105,LEGACY PEDIATRICS,1
Asthma,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,10
Asthma,202105,RAINBOW PEDIATRICS OF HOPE MILLS,3
Asthma,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,7
Asthma,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,1
Asthma,202105,SOUTHERN REGIONAL AHEC,10
Asthma,202105,STEDMAN MEDICAL CARE,2
Asthma,202105,SUNSHINE PEDIATRICS,2
Asthma,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,0
Asthma,202105,WESTSIDE MEDICAL CARE,1
Asthma,202106,BIRTH AND WOMEN'S CARE,0
Asthma,202106,CALVARY PEDIATRICS,1
Asthma,202106,CAPE FEAR VALLEY PEDIATRICS,13
Asthma,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,3
Asthma,202106,CAROLINA PEDIATRIC GROUP,0
Asthma,202106,CAROLINA URGENT AND FAMILY CARE,1
Asthma,202106,CFVMC DIVISION OF DUKE OB/GYN,3
Asthma,202106,CROSS CREEK PEDIATRICS,3
Asthma,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
Asthma,202106,"ERNESTO J.F. GRAHAM, MD",1
Asthma,202106,FAYETTEVILLE CHILDREN'S CLINIC,0
Asthma,202106,HEALTH PAVILION NORTH,0
Asthma,202106,HOKE PRIMARY CARE,8
Asthma,202106,HOPE MILLS FAMILY CARE,1
Asthma,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,2
Asthma,202106,JONES CENTER FOR WOMEN'S HEALTH,1
Asthma,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,4
Asthma,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,5
Asthma,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,11
Asthma,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,7
Asthma,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,3
Asthma,202106,KIDZCARE PEDIATRICS AT YADKIN,1
Asthma,202106,LEGACY PEDIATRICS,1
Asthma,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,8
Asthma,202106,RAINBOW PEDIATRICS OF HOPE MILLS,3
Asthma,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,7
Asthma,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,2
Asthma,202106,SOUTHERN REGIONAL AHEC,8
Asthma,202106,STEDMAN MEDICAL CARE,2
Asthma,202106,SUNSHINE PEDIATRICS,2
Asthma,202106,WADE FAMILY MEDICAL CENTER - DOWNTOWN,0
Asthma,202106,WESTSIDE MEDICAL CARE,1
CVA.Stroke,202101,BIRTH AND WOMEN'S CARE,0
CVA.Stroke,202101,CALVARY PEDIATRICS,0
CVA.Stroke,202101,CAPE FEAR VALLEY PEDIATRICS,0
CVA.Stroke,202101,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
CVA.Stroke,202101,CAROLINA PEDIATRIC GROUP,0
CVA.Stroke,202101,CAROLINA URGENT AND FAMILY CARE,0
CVA.Stroke,202101,CFVMC DIVISION OF DUKE OB/GYN,0
CVA.Stroke,202101,CROSS CREEK PEDIATRICS,0
CVA.Stroke,202101,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
CVA.Stroke,202101,"ERNESTO J.F. GRAHAM, MD",0
CVA.Stroke,202101,FAYETTEVILLE CHILDREN'S CLINIC,0
CVA.Stroke,202101,HEALTH PAVILION NORTH,1
CVA.Stroke,202101,HOKE PRIMARY CARE,1
CVA.Stroke,202101,HOPE MILLS FAMILY CARE,1
CVA.Stroke,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
CVA.Stroke,202101,JONES CENTER FOR WOMEN'S HEALTH,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,0
CVA.Stroke,202101,KIDZCARE PEDIATRICS AT YADKIN,0
CVA.Stroke,202101,LEGACY PEDIATRICS,0
CVA.Stroke,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,0
CVA.Stroke,202101,RAINBOW PEDIATRICS OF HOPE MILLS,0
CVA.Stroke,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
CVA.Stroke,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
CVA.Stroke,202101,SOUTHERN REGIONAL AHEC,2
CVA.Stroke,202101,STEDMAN MEDICAL CARE,1
CVA.Stroke,202101,SUNSHINE PEDIATRICS,0
CVA.Stroke,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,1
CVA.Stroke,202101,WESTSIDE MEDICAL CARE,0
CVA.Stroke,202102,BIRTH AND WOMEN'S CARE,0
CVA.Stroke,202102,CALVARY PEDIATRICS,0
CVA.Stroke,202102,CAPE FEAR VALLEY PEDIATRICS,0
CVA.Stroke,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
CVA.Stroke,202102,CAROLINA PEDIATRIC GROUP,0
CVA.Stroke,202102,CAROLINA URGENT AND FAMILY CARE,0
CVA.Stroke,202102,CFVMC DIVISION OF DUKE OB/GYN,0
CVA.Stroke,202102,CROSS CREEK PEDIATRICS,0
CVA.Stroke,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
CVA.Stroke,202102,"ERNESTO J.F. GRAHAM, MD",0
CVA.Stroke,202102,FAYETTEVILLE CHILDREN'S CLINIC,0
CVA.Stroke,202102,HEALTH PAVILION NORTH,1
CVA.Stroke,202102,HOKE PRIMARY CARE,1
CVA.Stroke,202102,HOPE MILLS FAMILY CARE,1
CVA.Stroke,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
CVA.Stroke,202102,JONES CENTER FOR WOMEN'S HEALTH,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,0
CVA.Stroke,202102,KIDZCARE PEDIATRICS AT YADKIN,0
CVA.Stroke,202102,LEGACY PEDIATRICS,0
CVA.Stroke,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,0
CVA.Stroke,202102,RAINBOW PEDIATRICS OF HOPE MILLS,0
CVA.Stroke,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
CVA.Stroke,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
CVA.Stroke,202102,SOUTHERN REGIONAL AHEC,1
CVA.Stroke,202102,STEDMAN MEDICAL CARE,1
CVA.Stroke,202102,SUNSHINE PEDIATRICS,0
CVA.Stroke,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,1
CVA.Stroke,202102,WESTSIDE MEDICAL CARE,0
CVA.Stroke,202103,BIRTH AND WOMEN'S CARE,0
CVA.Stroke,202103,CALVARY PEDIATRICS,0
CVA.Stroke,202103,CAPE FEAR VALLEY PEDIATRICS,0
CVA.Stroke,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
CVA.Stroke,202103,CAROLINA PEDIATRIC GROUP,0
CVA.Stroke,202103,CAROLINA URGENT AND FAMILY CARE,0
CVA.Stroke,202103,CFVMC DIVISION OF DUKE OB/GYN,0
CVA.Stroke,202103,CROSS CREEK PEDIATRICS,0
CVA.Stroke,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,1
CVA.Stroke,202103,"ERNESTO J.F. GRAHAM, MD",0
CVA.Stroke,202103,FAYETTEVILLE CHILDREN'S CLINIC,0
CVA.Stroke,202103,HEALTH PAVILION NORTH,1
CVA.Stroke,202103,HOKE PRIMARY CARE,1
CVA.Stroke,202103,HOPE MILLS FAMILY CARE,2
CVA.Stroke,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
CVA.Stroke,202103,JONES CENTER FOR WOMEN'S HEALTH,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,0
CVA.Stroke,202103,KIDZCARE PEDIATRICS AT YADKIN,0
CVA.Stroke,202103,LEGACY PEDIATRICS,0
CVA.Stroke,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,0
CVA.Stroke,202103,RAINBOW PEDIATRICS OF HOPE MILLS,0
CVA.Stroke,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,2
CVA.Stroke,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,0
CVA.Stroke,202103,SOUTHERN REGIONAL AHEC,1
CVA.Stroke,202103,STEDMAN MEDICAL CARE,1
CVA.Stroke,202103,SUNSHINE PEDIATRICS,0
CVA.Stroke,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,1
CVA.Stroke,202103,WESTSIDE MEDICAL CARE,0
CVA.Stroke,202104,BIRTH AND WOMEN'S CARE,0
CVA.Stroke,202104,CALVARY PEDIATRICS,0
CVA.Stroke,202104,CAPE FEAR VALLEY PEDIATRICS,0
CVA.Stroke,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,0
CVA.Stroke,202104,CAROLINA PEDIATRIC GROUP,0
CVA.Stroke,202104,CAROLINA URGENT AND FAMILY CARE,0
CVA.Stroke,202104,CFVMC DIVISION OF DUKE OB/GYN,0
CVA.Stroke,202104,CROSS CREEK PEDIATRICS,0
CVA.Stroke,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,0
CVA.Stroke,202104,"ERNESTO J.F. GRAHAM, MD",0
CVA.Stroke,202104,FAYETTEVILLE CHILDREN'S CLINIC,0
CVA.Stroke,202104,HEALTH PAVILION NORTH,1
CVA.Stroke,202104,HOKE PRIMARY CARE,1
CVA.Stroke,202104,HOPE MILLS FAMILY CARE,2
CVA.Stroke,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,0
CVA.Stroke,202104,JONES CENTER FOR WOMEN'S HEALTH,0
CVA.Stroke,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,0
CVA.Stroke,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,0
CVA.Stroke,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,0
CVA.Stroke,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,0
